canonical_smiles,JAK1,JAK2,JAK3,TYK2,Δ(JAK1-JAK2),Δ(JAK1-JAK3),Δ(JAK1-TYK2),Δmin_vs_other
NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cccc6cccnc56)n4n3)cc2)CC1,,7.484999999999999,,,,,,
NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cnccn5)n4n3)cc2)CC1,,7.300000000000001,,,,,,
NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5ncccn5)n4n3)cc2)CC1,,7.07,,,,,,
NC(=O)C[C@H](NC(=O)Nc1ccc(Oc2nc(N)nc3[nH]ccc23)cc1)C(=O)O,,5.53,,,,,,
NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,,5.43,,,,,,
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,,7.98,,,,,,
NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,,7.21,5.7,,,,,
NC(=O)[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,,,,7.96,,,,
NC(=O)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,8.0,7.29,6.12,6.54,0.71,1.88,1.46,0.71
NC(=O)c1cc(-c2cc(CN3CCOCC3)co2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,,8.22,,,,,,
NC(=O)c1cc(-c2cc(N)ncn2)cn1-c1cc(C(F)(F)F)ccc1Cl,,7.15,,,,,,
NC(=O)c1cc(-c2ccc(C3CC3)nc2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2ccc(CN3CCOCC3)c(Cl)c2)cc2c1[nH]c1cc(-c3ccc(N4CCOCC4)nc3)ccc12,,6.04,,,,,,
NC(=O)c1cc(-c2ccc(CN3CCOCC3)c(Cl)c2)cc2c1[nH]c1cc(-c3cccnc3)ccc12,,6.88,,,,,,
NC(=O)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2c1[nH]c1cc(N)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2c1[nH]c1cc(N3CCS(=O)(=O)CC3)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2ccc(CN3CCOCC3)s2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2ccc(CN3CCOCC3)s2)nc2c1[nH]c1cc(N3CCOCC3=O)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2ccc(CO)nc2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,,8.22,,,,,,
NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOC(CO)C3)cc12,,8.7,,,,,,
NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,7.28,8.62,6.86,7.51,-1.339999999999999,0.41999999999999993,-0.22999999999999954,-1.339999999999999
NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)NCCN3CCOCC3)cc12,,8.22,,,,,,
NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)NCCn3ccnc3)cc12,,8.22,,,,,,
NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)N[C@@H]3CCNC3)cc12,,8.22,,,,,,
NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c3c([nH]c12)CCC(C(=O)N1CCOCC1)C3,5.72,7.07,5.69,6.22,-1.3500000000000005,0.02999999999999936,-0.5,-1.3500000000000005
NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2c1[nH]c1cc(OCCN3CCOCC3)ccc12,,8.15,,,,,,
NC(=O)c1cc(-c2ccc(Cl)cc2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,,8.59,,,,,,
NC(=O)c1cc(-c2ccc(Cl)cc2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,8.7,,,,,,
NC(=O)c1cc(-c2ccc(Cl)cc2Cl)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,7.51,8.15,6.92,7.4,-0.6400000000000006,0.5899999999999999,0.10999999999999943,-0.6400000000000006
NC(=O)c1cc(-c2ccc(F)c(Cl)c2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,6.05,,,,,,
NC(=O)c1cc(-c2ccc(F)c(F)c2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,8.15,,,,,,
NC(=O)c1cc(-c2ccc(N3CCOCC3)nc2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2ccc(OC(F)(F)F)cc2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,8.22,,,,,,
NC(=O)c1cc(-c2ccc(OC3CCNCC3)c(Cl)c2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,,8.15,,,,,,
NC(=O)c1cc(-c2ccc(OCCN3CCCOCC3)c(Cl)c2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,,8.22,,,,,,
NC(=O)c1cc(-c2ccc(OCCN3CCOCC3)c(Cl)c2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2ccc3sccc3c2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2ccc3scnc3c2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,8.22,,,,,,
NC(=O)c1cc(-c2ccc3scnc3c2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2cccc(C(F)(F)F)c2)nc2c1[nH]c1cc(N3CCNCC3)ccc12,,8.22,,,,,,
NC(=O)c1cc(-c2cccc(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOC(CO)C3)cc12,,9.0,,,,,,
NC(=O)c1cc(-c2cccc(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,,8.885,,,,,,
NC(=O)c1cc(-c2cccc(Cl)c2)nc2c1[nH]c1ccc(CN3CCOCC3)cc12,,9.0,,,,,,
NC(=O)c1cc(-c2ccccc2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,7.51,7.45,6.61,7.16,0.05999999999999961,0.8999999999999995,0.34999999999999964,0.05999999999999961
NC(=O)c1cc(-c2ccccc2)cc2c1[nH]c1cc(N3CCOCC3)ccc12,6.66,7.215,6.0,6.8,-0.5549999999999997,0.6600000000000001,-0.13999999999999968,-0.5549999999999997
NC(=O)c1cc(-c2ccccc2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,7.75,7.755,7.32,7.8,-0.004999999999999893,0.4299999999999997,-0.04999999999999982,-0.04999999999999982
NC(=O)c1cc(-c2ccccc2)sc1Nc1cc(F)ccn1,,6.64,,,,,,
NC(=O)c1cc(-c2ccccc2)sc1Nc1ccc(F)cn1,,6.79,,,,,,
NC(=O)c1cc(-c2ccccc2)sc1Nc1cccc(C(F)(F)F)n1,,6.05,,,,,,
NC(=O)c1cc(-c2ccccc2)sc1Nc1ccccc1,,6.0,,,,,,
NC(=O)c1cc(-c2ccccc2)sc1Nc1ccccn1,,7.19,5.28,,,,,
NC(=O)c1cc(-c2ccccc2)sc1Nc1cccnc1,,6.5,4.54,,,,,
NC(=O)c1cc(-c2ccccc2)sc1Nc1ccncc1,,6.76,,,,,,
NC(=O)c1cc(-c2ccccc2F)sc1Nc1cccc(CN2CCOCC2)n1,,7.47,,,,,,
NC(=O)c1cc(-c2cccs2)n2nccc2n1,,4.1,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1C(F)(F)F,,6.595,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1Cl,,7.21,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(Cl)ccc1C(F)(F)F,,7.28,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(Cl)ccc1Cl,,7.04,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(OC(F)(F)F)ccc1Cl,,6.79,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,,7.7,6.0,6.1,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F,,7.0,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cccc(Cl)c1,,6.21,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,,5.49,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1Cl,,6.21,,,,,,
NC(=O)c1cc(-c2cnc(N3CCOCC3)nc2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,6.97,,,,,,
NC(=O)c1cc(-c2cnoc2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,6.95,,,,,,
NC(=O)c1cc(-c2ncccn2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,9.0,,,,,,
NC(=O)c1cc(-c2ncnc3[nH]ccc23)cn1-c1cc(C(F)(F)F)ccc1Cl,,9.0,,,,,,
NC(=O)c1cc(-c2ncnn3cccc23)cn1-c1cc(C(F)(F)F)ccc1Cl,,7.07,,,,,,
NC(=O)c1cc(Cc2ccccc2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,6.77,7.225,6.91,6.75,-0.45500000000000007,-0.14000000000000057,0.019999999999999574,-0.45500000000000007
NC(=O)c1cc(N2CCC(N)CC2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,6.2,,,,,,
NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,6.58,,,,,,
NC(=O)c1cc(N2CCOCC2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,6.85,,,,,,
NC(=O)c1cc2c(-c3ccc(Br)c(F)c3F)cncc2s1,,,5.9,,,,,
NC(=O)c1cc2c(-c3cccc(F)c3)cncc2s1,,,5.8,,,,,
NC(=O)c1cc2c(-c3ccccc3)cncc2s1,,,6.0,,,,,
NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,,6.49,,,,,,
NC(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,7.34,6.77,,,0.5700000000000003,,,0.5700000000000003
NC(=O)c1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,7.24,7.39,8.28,,-0.14999999999999947,-1.0399999999999991,,-1.0399999999999991
NC(=O)c1ccc(NC(=O)N2CCN(c3ccnc(Nc4ccc(N5CCOCC5)cc4)n3)CC2)cc1,,7.96,,,,,,
NC(=O)c1ccc(NC(=O)c2ccc[nH]c2=O)cc1,,,,6.0,,,,
NC(=O)c1ccc(NC2CCCCC2)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,,7.89,,,,,,
NC(=O)c1ccc(NC2CCCCC2N)nc1Nc1cccc(Cl)c1,,5.6,,,,,,
NC(=O)c1ccc(Nc2cc(NCc3ccccc3)c(C(N)=O)cn2)cc1,,,8.15,,,,,
NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N3CCCC3)n2)cc1,,,6.96,,,,,
NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N3CCCCC3)n2)cc1,,,6.92,,,,,
NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N3CC[C@H](O)C3)n2)cc1,,,7.28,,,,,
NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1,,7.29,,,,,,
NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,,7.48,,,,,,
NC(=O)c1ccc2c(c1)nc([C@H]1CC[C@H](O)CC1)n2CCCO,5.16,4.53,4.69,4.38,0.6299999999999999,0.46999999999999975,0.7800000000000002,0.46999999999999975
NC(=O)c1ccc2c(c1)nc([C@H]1CC[C@H](O)CC1)n2CCO,7.1,5.5,5.75,5.37,1.5999999999999996,1.3499999999999996,1.7299999999999995,1.3499999999999996
NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1,,5.9,6.1,,,,,
NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,,,6.9,,,,,
NC(=O)c1ccccc1Nc1cc(Nc2ccc(F)cn2)ncc1C(=O)NC1CC1,,,,7.48,,,,
NC(=O)c1ccccc1Nc1cc(Nc2ccc(F)cn2)ncc1C(N)=O,7.58,7.62,,8.18,-0.040000000000000036,,-0.5999999999999996,-0.5999999999999996
NC(=O)c1cnc(-c2c(F)cccc2F)nc1Nc1ccc(CC(=O)O)cc1,,,,8.15,,,,
NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,6.77,6.92,7.75,7.18,-0.15000000000000036,-0.9800000000000004,-0.41000000000000014,-0.9800000000000004
NC(=O)c1cnc(N2CCCC2)c2c1[nH]c1ccc(F)cc12,,6.64,,,,,,
NC(=O)c1cnc(N2CCCCC2)c2c1[nH]c1ccc(F)cc12,,6.72,,,,,,
NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cccnn3)ccc12,,8.125,6.57,,,,,
NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,,7.96,6.66,,,,,
NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)cn3)ccc12,,7.7,6.19,,,,,
NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,,8.27,6.66,,,,,
NC(=O)c1cnc(NC2CCC2)c2c1[nH]c1ccc(F)cc12,,7.08,,,,,,
NC(=O)c1cnc(NC2CCCC2)c2c1[nH]c1ccc(F)cc12,,7.29,,,,,,
NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1cc(-c3ccccc3)ccc12,,7.16,,,,,,
NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1cc(-c3ccn[nH]3)ccc12,,7.64,,,,,,
NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1cc(Cl)ccc12,,7.64,,,,,,
NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1ccc(-c3ccccc3)cc12,,6.75,,,,,,
NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1ccc(F)cc12,,7.77,,,,,,
NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1cccc(Cl)c12,,6.96,,,,,,
NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1ccccc12,,7.23,,,,,,
NC(=O)c1cnc(NC2CCCCCC2)c2c1[nH]c1ccc(F)cc12,,7.72,,,,,,
NC(=O)c1cnc(NC2CCOCC2)c2c1[nH]c1ccc(F)cc12,,7.75,,,,,,
NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,,5.76,,,,,,
NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N)nc3)ccc12,,7.955,6.43,,,,,
NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,,7.81,6.8,,,,,
NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,,8.25,6.66,,,,,
NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,8.82,8.53,6.52,,0.2900000000000009,2.3000000000000007,,0.2900000000000009
NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N4CCOCC4)nc3)ccc12,,7.1899999999999995,6.37,,,,,
NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,,4.89,,,,,,
NC(=O)c1cnc(Nc2ccc(CC(=O)O)cn2)cc1Nc1ccccc1Cl,8.05,7.72,8.0,8.0,0.33000000000000096,0.05000000000000071,0.05000000000000071,0.05000000000000071
NC(=O)c1cnc(Nc2ccc(N3CCC[C@@H](C(N)=O)C3)cc2)nc1NC1CC1,7.85,8.0,8.39,,-0.15000000000000036,-0.5400000000000009,,-0.5400000000000009
NC(=O)c1cnc(Nc2ccc(O)cn2)cc1Nc1ccccc1Cl,7.85,7.7,7.7,7.77,0.14999999999999947,0.14999999999999947,0.08000000000000007,0.08000000000000007
NC(=O)c1cnc(Nc2ccc3[nH]ncc3c2)cc1NCc1ccccc1,,,8.05,,,,,
NC(=O)c1cnc(Nc2ccc3c(c2)CC(=O)N3)cc1NCc1ccccc1,,,8.52,,,,,
NC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NCc1cc(F)ccc1F,,,8.52,,,,,
NC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H](CO)Cc1ccccc1,,,5.46,,,,,
NC(=O)c1cnc(Nc2cccc(O)n2)cc1Nc1ccccc1Cl,5.49,5.5,5.34,5.68,-0.009999999999999787,0.15000000000000036,-0.1899999999999995,-0.1899999999999995
NC(=O)c1cnc(Nc2ccccc2)cc1NCc1ccccc1,6.66,6.69,8.3,6.11,-0.03000000000000025,-1.6400000000000006,0.5499999999999998,-1.6400000000000006
NC(=O)c1cnc(Nc2ccccc2)cc1N[C@H](CO)Cc1ccccc1,,,6.0,,,,,
NC(=O)c1cnc(Nc2ccccc2)cc1N[C@H](CO)c1ccccc1,,,8.1,,,,,
NC(=O)c1cnc(Nc2ccccn2)cc1Nc1ccccc1Cl,7.66,7.57,8.0,7.96,0.08999999999999986,-0.33999999999999986,-0.2999999999999998,-0.33999999999999986
NC(=O)c1cnc2[nH]ccc2c1NC12CC3CC(CC(C3)C1)C2,6.96,6.92,8.0,,0.040000000000000036,-1.04,,-1.04
NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC(C2)CC1C3,7.92,7.96,8.68,,-0.040000000000000036,-0.7599999999999998,,-0.7599999999999998
NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(C2)C3O,8.4,8.3,,8.3,0.09999999999999964,,0.09999999999999964,0.09999999999999964
NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(F)(C3)C2,7.72,7.96,8.68,,-0.2400000000000002,-0.96,,-0.96
NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2,8.41,7.8775,9.15,8.31,0.5324999999999998,-0.7400000000000002,0.09999999999999964,-0.7400000000000002
NC(=O)c1cnc2[nH]ccc2c1NC1CCN(Cc2ccccc2)CC1,7.07,7.08,7.64,6.96,-0.009999999999999787,-0.5699999999999994,0.11000000000000032,-0.5699999999999994
NC(=O)c1cnc2[nH]ccc2c1NC1CCN(c2ccc(C(F)(F)F)cn2)CC1,,6.43,7.6,,,,,
NC(=O)c1cnc2[nH]ccc2c1NC1CCN(c2ccc(CO)cn2)CC1,6.75,7.0,8.04,,-0.25,-1.2899999999999991,,-1.2899999999999991
NC(=O)c1cnc2[nH]ccc2c1NC1[C@@H]2CC3C[C@H]1CC(O)(C3)C2,8.41,8.3,9.15,8.32,0.10999999999999943,-0.7400000000000002,0.08999999999999986,-0.7400000000000002
NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1CCCN(Cc2ccccc2)C1,,6.37,6.62,,,,,
NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1C[C@H]2CC[C@@H]1C2,7.62,7.82,8.49,,-0.20000000000000018,-0.8700000000000001,,-0.8700000000000001
NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,8.41,8.3,9.15,8.32,0.10999999999999943,-0.7400000000000002,0.08999999999999986,-0.7400000000000002
NC(=O)c1cnc2[nH]ccc2c1N[C@H]1CCCN(Cc2ccccc2)C1,,6.19,6.89,,,,,
NC(=O)c1cnc2c(NC3CC3)cc(NC3CCCCC3)nn12,,,,5.5,,,,
NC(=O)c1cnc2c(NC3CC3)cc(Nc3cccc(-c4ccc(C(F)(F)F)cc4F)c3)nn12,,,,5.96,,,,
NC(=O)c1cnc2c(NC3CC3)cc(Nc3ccccc3)nn12,,,,5.96,,,,
NC(=O)c1cnc2c(N[C@H]3C[C@H]3F)cc(Nc3cccc(-c4ccc(C(F)(F)F)cc4F)c3)nn12,,,,6.5,,,,
NC(=O)c1cnn2cc(-c3ccc(F)cc3)cc2c1NC12CC3CC(O)(CC(O)(C3)C1)C2,8.68,,8.33,,,0.34999999999999964,,0.34999999999999964
NC(=O)c1cnn2cc(-c3ccc(F)cc3)cc2c1NC1CCOCC1,7.67,,8.12,,,-0.4499999999999993,,-0.4499999999999993
NC(=O)c1cnn2cc(-c3ccc4scnc4c3)cc2c1NC12CC3CC(O)(CC(O)(C3)C1)C2,8.37,,8.14,,,0.22999999999999865,,0.22999999999999865
NC(=O)c1cnn2cc(-c3ccccc3)cc2c1NC1CCCC1,7.89,7.3,8.3,7.7,0.5899999999999999,-0.41000000000000103,0.1899999999999995,-0.41000000000000103
NC(=O)c1cnn2cc(-c3ccccc3)cc2c1NCc1ccccc1,6.67,6.36,7.85,6.93,0.3099999999999996,-1.1799999999999997,-0.2599999999999998,-1.1799999999999997
NC(=O)c1cnn2cc(-c3ccccc3)cc2c1N[C@@H]1CCCNC1,7.27,,7.24,,,0.02999999999999936,,0.02999999999999936
NC(=O)c1cnn2cc(-c3ccccc3F)cc2c1NC1CCOCC1,7.1,,7.4,,,-0.3000000000000007,,-0.3000000000000007
NC(=O)c1cnn2cc(-c3cccnc3)cc2c1NC1CCOCC1,6.92,,7.16,,,-0.2400000000000002,,-0.2400000000000002
NC(=O)c1cnn2cc(-c3cnc4ccccc4c3)cc2c1NC1CCOCC1,7.4,,7.4,,,0.0,,0.0
NC(=O)c1cnn2cc(-c3cncc(F)c3)cc2c1NC1CCOCC1,6.92,,7.16,,,-0.2400000000000002,,-0.2400000000000002
NC(=O)c1cnn2cc(-c3cncnc3)cc2c1NC1CCOCC1,6.09,,6.83,,,-0.7400000000000002,,-0.7400000000000002
NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3C(F)(F)F)nc12,,6.24,,,,,,
NC(=O)c1cnn2cccc2c1NC1CCCC1,6.77,6.6,7.24,6.82,0.16999999999999993,-0.47000000000000064,-0.05000000000000071,-0.47000000000000064
NC(=O)c1cnn2cccc2c1NCc1cccc(NC(=O)COc2c(F)c(F)c(F)c(F)c2F)c1,,,6.13,,,,,
NC(=O)c1cnn2cccc2c1NCc1cccc(NC(=O)Cn2sc3ccccc3c2=O)c1,6.71,6.13,7.52,6.62,0.5800000000000001,-0.8099999999999996,0.08999999999999986,-0.8099999999999996
NC(=O)c1nc(-c2c(F)cccc2Cl)oc1Nc1ccc(C(=O)N2CCOCC2)cc1,7.64,7.58,7.39,9.22,0.05999999999999961,0.25,-1.580000000000001,-1.580000000000001
NC(=O)c1nc(-c2ccccc2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,,7.96,,,,,,
NC(=O)c1nnc(-c2c(F)cccc2Cl)cc1Nc1ccc(N2CCOCC2)cc1,7.43,8.05,7.96,9.7,-0.620000000000001,-0.5300000000000002,-2.2699999999999996,-2.2699999999999996
NC(=O)c1nnc(-c2c(F)cccc2F)cc1Nc1ccc(N2CCOCC2)cn1,7.42,8.4,9.0,,-0.9800000000000004,-1.58,,-1.58
NC(=O)c1nnc(-c2c(F)cccc2F)cc1Nc1ccc(N2CCOCC2=O)cn1,7.09,8.3,8.15,10.1,-1.2100000000000009,-1.0600000000000005,-3.01,-3.01
NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12,,7.28,,,,,,
NC(COc1cncc(-c2cc3ccncc3s2)c1)Cc1c[nH]c2ccccc12,,6.0,,,,,,
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,,7.2,7.7,,,,,
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,,6.5,7.3,,,,,
NC1CCC(=CCn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,9.05,8.75,,,0.3000000000000007,,,0.3000000000000007
NC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,,,6.2,,,,,
NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,,6.1,6.8,,,,,
NC1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,,6.6,6.4,6.1,,,,
NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,,5.9,7.4,,,,,
NC1CCCCC1Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,,,6.0,,,,,
NC1CCCCC1Nc1nccc(-c2c[nH]c3ncccc23)n1,,6.1,5.9,,,,,
NC1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,9.24,8.75,,,0.4900000000000002,,,0.4900000000000002
NC1CCN(c2nc3c(NCc4cccnc4)cccn3n2)CC1,,5.0,5.0,,,,,
NCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,,5.62,,5.92,,,,
NCCCc1nc2cc(C(N)=O)ccc2n1CCN,5.66,5.8,5.96,5.6,-0.13999999999999968,-0.2999999999999998,0.0600000000000005,-0.2999999999999998
NCCCn1c(-c2ccccc2)nc2cc(C(N)=O)ccc21,4.95,4.69,5.75,5.57,0.2599999999999998,-0.7999999999999998,-0.6200000000000001,-0.7999999999999998
NCCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,5.27,4.56,4.84,4.51,0.71,0.4299999999999997,0.7599999999999998,0.4299999999999997
NCCCn1c(CCN)nc2cc(C(N)=O)ccc21,5.21,5.66,5.82,5.19,-0.4500000000000002,-0.6100000000000003,0.019999999999999574,-0.6100000000000003
NCCCn1c2ccc(C(N)=O)cc2nc1[C@H]1CC[C@H](O)CC1,5.28,4.73,4.91,4.51,0.5499999999999998,0.3700000000000001,0.7700000000000005,0.3700000000000001
NCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,,,6.0,,,,,
NCCc1nc2cc(C(N)=O)ccc2n1CCN,7.0,5.54,5.82,5.51,1.46,1.1799999999999997,1.4900000000000002,1.1799999999999997
NCCn1c(-c2ccc(C(F)(F)F)cc2)nc2cc(C(N)=O)ccc21,5.03,5.32,5.68,5.5,-0.29000000000000004,-0.6499999999999995,-0.46999999999999975,-0.6499999999999995
NCCn1c(-c2ccc(O)cc2)nc2cc(C(N)=O)ccc21,7.0,5.89,5.62,5.5,1.1100000000000003,1.38,1.5,1.1100000000000003
NCCn1c(-c2ccc(O)cc2O)nc2cc(C(N)=O)ccc21,5.51,5.6,5.54,5.43,-0.08999999999999986,-0.03000000000000025,0.08000000000000007,-0.08999999999999986
